,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d,ic2_
2250,12666,AZ,Male,863.0,274,325.0,368,446.0,22486.0,68.8,75.0,Low
2251,34302,FL,Female,837.0,321,341.0,397,431.0,13796.0,11.47619048,14.0,Low
2252,3018,CA,Female,1429.0,260,253.0,315,329.0,9400.0,12.0,25.0,Low
2253,145231,CA,Female,0.0,303,664.0,388,725.0,33139.0,5.466666667,6.0,Moderate
2254,152418,CA,Male,1637.0,345,405.0,403,454.0,15788.0,11.625,12.0,Moderate
2255,65061,MI,Male,1559.0,557,621.0,604,666.0,25181.0,20.0,25.0,Moderate
2256,72220,MI,Female,835.0,473,497.0,477,507.0,16227.0,9.375,15.0,Moderate
2257,112288,CA,Female,1259.0,389,396.0,434,458.0,15213.0,13.16666667,12.0,Moderate
2258,109539,LA,Female,599.0,271,335.0,302,352.0,11920.0,13.73333333,20.0,Low
2259,7836,CA,Male,2123.0,458,480.0,517,539.0,16611.0,24.11538462,25.0,Moderate
2260,41448,FL,Female,1503.0,396,572.0,519,659.0,25969.0,9.857142857000001,15.0,Moderate
2261,110822,AR,Female,576.0,284,311.0,326,351.0,10860.0,12.4,20.0,Low
2262,66163,MI,Female,922.0,448,481.0,504,526.0,20513.0,10.5,10.0,Moderate
2263,6183,WA,Male,1598.0,510,514.0,557,568.0,17443.0,25.8,100.0,Moderate
2264,124787,TX,Female,626.0,235,246.0,258,272.0,7918.0,15.0,20.0,Low
2265,109644,FL,U,546.0,250,258.0,262,270.0,10078.0,12.07692308,5.0,Low
2266,105650,KS,Female,491.0,325,342.0,334,356.0,13143.0,4.333333333,10.0,Low
2267,45982,FL,Female,607.0,285,344.0,331,362.0,12378.0,8.0,15.0,Low
2268,14437,CO,Male,844.0,350,356.0,386,393.0,13175.0,8.344827586000001,20.0,Low
2269,10399,NE,Female,275.0,192,252.0,286,338.0,11164.0,10.0,10.0,Low
2270,151828,CA,Male,956.0,190,278.0,257,303.0,8899.0,9.666666667000001,10.0,Low
2271,162606,CA,Female,2653.0,418,417.0,448,444.0,13440.0,12.5,9.0,Moderate
2272,141809,CA,Female,788.0,71,119.0,116,155.0,6409.0,8.2,8.0,Low
2273,178884,WA,Male,1244.0,418,423.0,450,459.0,14816.0,15.0,15.0,Moderate
2274,178098,OR,Female,407.0,186,220.0,232,271.0,9728.0,4.4117647060000005,6.0,Low
2275,116082,TX,Male,569.0,328,336.0,342,359.0,11879.0,7.333333333,10.0,Low
2276,190769,AR,Male,855.0,257,267.0,345,374.0,14500.0,10.0,10.0,Low
2277,177087,OR,Male,619.0,372,394.0,409,423.0,13208.0,11.4,12.0,Moderate
2278,101654,MO,Female,634.0,322,378.0,355,406.0,14128.0,15.33333333,18.0,Moderate
2279,62760,IN,Male,397.0,297,340.0,317,362.0,11981.0,3.7,5.0,Low
2280,135406,AZ,Male,742.0,395,399.0,421,441.0,13179.0,11.0,25.0,Moderate
2281,142409,NV,Male,607.0,356,397.0,393,431.0,13714.0,7.666666667,10.0,Moderate
2282,79627,WI,Male,2083.0,264,338.0,393,493.0,19012.0,9.375,10.0,Low
2283,27310,GA,Male,866.0,457,458.0,501,506.0,15079.0,10.0,15.0,Moderate
2284,122131,TX,Female,831.0,597,601.0,625,629.0,18705.0,19.25,15.0,Moderate
2285,131169,CO,Female,1782.0,537,704.0,650,749.0,28303.0,18.125,25.0,Moderate
2286,78009,WI,Female,804.0,426,445.0,454,470.0,14328.0,20.0,20.0,Moderate
2287,86445,ND,Female,751.0,304,340.0,338,381.0,13051.0,8.625,15.0,Low
2288,162343,CA,Male,5283.0,613,696.0,674,742.0,29050.0,10.63636364,20.0,Moderate
2289,35316,FL,Female,845.0,289,372.0,358,436.0,16460.0,9.9375,14.0,Low
2290,148946,CA,Female,1756.0,349,355.0,384,388.0,10285.0,13.0,10.0,Low
2291,5524,AZ,Female,1084.0,365,411.0,434,462.0,17575.0,13.88888889,15.0,Moderate
2292,57593,KY,Male,310.0,128,171.0,199,233.0,7656.0,5.736842105,5.0,Low
2293,144339,CA,U,2941.0,677,804.0,712,819.0,28577.0,11.66666667,10.0,High
2294,158355,CA,Male,1857.0,484,497.0,526,531.0,13912.0,20.0,15.0,Moderate
2295,24311,NC,Female,877.0,293,336.0,362,405.0,13707.0,10.22222222,3.0,Low
2296,44009,FL,Female,1086.0,384,433.0,457,502.0,17091.0,9.375,20.0,Moderate
2297,7059,SC,Female,1015.0,478,500.0,516,533.0,17763.0,9.571428571,10.0,Moderate
2298,11399,CA,Female,809.0,159,191.0,209,227.0,7074.0,4.585714286,8.0,Low
2299,50262,Tennessee,Male,648.0,320,325.0,352,362.0,12611.0,5.8666666670000005,10.0,Low
2300,40338,FL,Female,902.0,410,413.0,460,461.0,15332.0,12.4,21.0,Moderate
2301,91101,IL,Male,889.0,510,518.0,517,513.0,16731.0,16.4,25.0,Moderate
2302,130969,CO,Female,1309.0,494,528.0,572,606.0,23951.0,7.1,20.0,Moderate
2303,128122,TX,Male,438.0,215,264.0,240,267.0,8729.0,6.125,5.0,Low
2304,167149,CA,Male,2961.0,664,665.0,716,708.0,23204.0,14.66666667,20.0,Moderate
2305,67742,MI,Female,1101.0,515,560.0,554,624.0,19857.0,7.9,5.0,Moderate
2306,66303,MI,Female,704.0,471,494.0,481,511.0,16111.0,3.727272727,2.0,Moderate
2307,86205,SD,Female,527.0,275,321.0,311,340.0,10866.0,12.90909091,25.0,Low
2308,1899,CA,Male,1519.0,346,381.0,406,429.0,14162.0,10.22222222,12.5,Moderate
2309,184690,AK,Male,778.0,473,446.0,546,568.0,20008.0,15.0,20.0,Moderate
2310,7265,CA,Female,1465.0,283,341.0,369,519.0,24555.0,10.70588235,10.0,Low
2311,159178,CA,Male,2765.0,695,709.0,733,753.0,22508.0,8.833333332999999,10.0,Moderate
2312,49812,AL,Female,384.0,139,203.0,212,271.0,8615.0,3.6590909089999997,3.0,Low
2313,33135,FL,Female,754.0,351,377.0,402,435.0,14518.0,9.8125,10.0,Moderate
2314,23459,SC,Female,689.0,313,320.0,343,350.0,12601.0,13.16666667,25.0,Low
2315,186271,CA,Male,3529.0,564,648.0,633,719.0,26107.0,19.85714286,40.0,Moderate
2316,55624,MS,Female,403.0,197,230.0,293,365.0,19178.0,9.705882353,10.0,Low
2317,129912,CO,Male,0.0,382,411.0,407,427.0,29436.0,13.33333333,50.0,Moderate
2318,8657,WA,Female,1734.0,353,405.0,396,430.0,15831.0,16.42857143,15.0,Moderate
2319,129174,AZ,U,850.0,309,371.0,356,409.0,14718.0,9.166666667000001,10.0,Low
2320,129453,CO,Female,1174.0,460,550.0,525,603.0,21646.0,5.444444444,5.0,Moderate
2321,50027,Tennessee,Female,776.0,312,356.0,367,397.0,12653.0,5.6363636360000005,40.0,Low
2322,85804,MN,Male,267.0,208,238.0,233,256.0,8548.0,17.1,20.0,Low
2323,9742,OR,Male,661.0,322,346.0,356,378.0,12749.0,9.238095238,14.0,Low
2324,1986,CA,Female,1368.0,379,416.0,487,528.0,23121.0,5.551724137999999,5.0,Moderate
2325,26924,GA,Male,1166.0,541,577.0,589,609.0,18462.0,23.75,60.0,Moderate
2326,145480,CA,Female,3326.0,528,600.0,582,603.0,20390.0,7.785714286,12.0,Moderate
2327,45824,FL,Male,1385.0,404,464.0,495,545.0,21473.0,15.8,25.0,Moderate
2328,187417,AA,Male,0.0,0,0.0,0,0.0,0.0,10.66666667,45.0,Low
2329,173094,CA,Male,609.0,220,238.0,297,319.0,11902.0,9.166666667000001,15.0,Low
2330,182573,WA,Male,634.0,266,320.0,323,372.0,12161.0,6.583333333,12.0,Low
2331,185815,FL,Female,550.0,175,188.0,191,196.0,7958.0,5.25,7.0,Low
2332,86580,ND,Female,263.0,198,288.0,240,295.0,10661.0,3.815789474,5.0,Low
2333,113680,TX,Male,331.0,219,258.0,269,301.0,9911.0,20.0,30.0,Low
2334,179876,WA,Female,1373.0,379,539.0,445,529.0,19190.0,7.75,10.0,Moderate
2335,52171,Tennessee,Male,416.0,185,221.0,229,261.0,8507.0,4.25,5.0,Low
2336,2586,GA,Male,916.0,338,419.0,383,480.0,19463.0,20.0,20.0,Moderate
2337,22499,SC,Female,438.0,201,257.0,242,272.0,8303.0,15.61538462,10.0,Low
2338,186773,KY,Female,722.0,267,317.0,324,399.0,14988.0,4.852941177,8.0,Low
2339,90680,IL,Female,2169.0,862,911.0,899,951.0,35357.0,12.61538462,24.0,High
2340,123669,TX,Female,923.0,554,584.0,661,711.0,25962.0,9.230769231,10.0,Moderate
2341,106850,NE,Female,901.0,409,472.0,459,504.0,14154.0,15.0,23.0,Moderate
2342,172068,CA,Male,1345.0,446,488.0,477,503.0,16265.0,11.94444444,20.0,Moderate
2343,109451,LA,Female,608.0,383,410.0,380,402.0,10899.0,7.25,25.0,Moderate
2344,113891,OK,Male,290.0,173,228.0,244,303.0,10700.0,8.538461539,11.0,Low
2345,148991,CA,Female,3209.0,568,728.0,648,759.0,28817.0,19.4,25.0,Moderate
2346,63941,IN,Female,700.0,379,385.0,432,446.0,13332.0,8.157894737000001,10.0,Moderate
2347,48006,AL,Female,486.0,237,283.0,281,315.0,10807.0,6.6,5.0,Low
2348,170998,CA,Female,621.0,250,266.0,275,307.0,10599.0,10.16666667,10.0,Low
2349,31959,FL,Male,1548.0,572,632.0,646,736.0,40741.0,25.0,20.0,Moderate
2350,13805,CA,Male,1315.0,304,369.0,355,409.0,15193.0,27.5,10.7,Low
2351,104170,MO,Male,889.0,408,483.0,468,528.0,16268.0,3.72,5.0,Moderate
2352,28339,GA,Female,2152.0,389,634.0,501,738.0,28753.0,11.1,11.0,Moderate
2353,1920,NV,Male,1032.0,305,361.0,390,454.0,18324.0,6.9193548389999995,10.0,Low
2354,88920,IL,Female,1364.0,451,468.0,518,561.0,21988.0,25.0,25.0,Moderate
2355,45656,FL,Male,566.0,218,242.0,249,272.0,11438.0,27.5,27.0,Low
2356,175471,OR,Female,813.0,239,368.0,301,411.0,16248.0,6.571428571,5.0,Low
2357,108820,LA,Male,465.0,198,239.0,260,292.0,8982.0,4.833333333,5.0,Low
2358,190619,MI,Female,943.0,406,502.0,453,515.0,16625.0,3.5185185189999997,3.0,Moderate
2359,13727,NE,Female,675.0,284,288.0,317,308.0,18892.0,20.46153846,30.0,Low
2360,114909,TX,Male,733.0,452,453.0,496,503.0,14468.0,9.0,10.0,Moderate
2361,190410,NC,Female,1070.0,310,354.0,384,435.0,16741.0,8.682926829,9.0,Low
2362,166711,CA,Female,675.0,344,520.0,438,589.0,23719.0,22.66666667,45.0,Moderate
2363,78669,WI,Female,693.0,124,389.0,223,383.0,12596.0,4.5,6.0,Moderate
2364,35267,FL,Male,895.0,334,366.0,399,460.0,19627.0,11.84615385,17.0,Low
2365,14547,CA,Female,1884.0,518,580.0,542,636.0,19818.0,16.0,20.0,Moderate
2366,136721,AZ,Female,891.0,427,429.0,440,449.0,14471.0,22.5,30.0,Moderate
2367,162026,CA,Male,5965.0,1168,1261.0,1053,1089.0,68814.0,9.857142857000001,16.0,Very High
2368,172359,CA,Female,566.0,208,223.0,241,253.0,6854.0,8.058823529,20.0,Low
2369,90727,IL,Male,3671.0,1107,1158.0,1043,1108.0,37135.0,5.3571428569999995,5.0,Very High
2370,46560,FL,Male,1930.0,462,520.0,581,648.0,31606.0,9.363636364,5.0,Moderate
2371,2321,CA,Male,2170.0,412,421.0,461,500.0,16335.0,38.66666667,25.0,Moderate
2372,179262,WA,U,1801.0,533,601.0,570,630.0,19928.0,6.0,10.0,Moderate
2373,28890,GA,Male,553.0,279,307.0,324,362.0,12145.0,8.0,15.0,Low
2374,143787,CA,Female,2423.0,527,561.0,578,610.0,19438.0,21.66666667,10.0,Moderate
2375,88735,IL,Female,617.0,129,322.0,200,308.0,9955.0,5.88,10.0,Low
2376,89367,IL,Male,1209.0,466,467.0,517,516.0,16254.0,3.21875,3.0,Moderate
2377,75703,IA,Female,150.0,218,252.0,244,290.0,9942.0,5.833333333,6.0,Low
2378,19641,NC,Female,562.0,373,375.0,378,388.0,10064.0,17.5,30.0,Low
2379,191531,CA,Female,1073.0,359,392.0,432,453.0,16918.0,9.0,13.0,Moderate
2380,1092,CA,Male,5817.0,931,1445.0,957,1047.0,91576.0,9.84375,15.0,Very High
2381,69034,MI,Male,895.0,465,465.0,560,551.0,16892.0,25.0,25.0,Moderate
2382,40919,FL,U,772.0,312,338.0,349,376.0,12012.0,7.166666667,10.0,Low
2383,64203,IN,Male,404.0,256,351.0,289,363.0,13067.0,6.1891891889999995,6.0,Low
2384,151995,CA,Female,1881.0,413,499.0,475,507.0,25215.0,22.8,25.0,Moderate
2385,188284,NC,Female,2989.0,289,358.0,387,470.0,21395.0,5.1,5.0,Low
2386,58147,KY,Male,318.0,149,163.0,192,207.0,7827.0,4.409090909,5.0,Low
2387,51269,Tennessee,Female,476.0,204,254.0,250,289.0,9524.0,5.0869565219999995,5.0,Low
2388,113261,OK,Male,466.0,222,260.0,263,306.0,13774.0,7.615384615,7.0,Low
2389,12785,IL,Female,852.0,364,393.0,408,459.0,15238.0,7.933333332999999,10.0,Moderate
2390,364,CA,Female,3100.0,133,488.0,306,497.0,18262.0,13.52380952,10.0,Moderate
2391,163857,CA,Male,3564.0,456,534.0,518,594.0,22726.0,20.0,25.0,Moderate
2392,12312,CA,Female,1398.0,150,213.0,223,272.0,8690.0,122.16666670000001,95.0,Low
2393,95351,IL,Female,818.0,473,520.0,514,558.0,21695.0,8.071785713999999,12.0,Moderate
2394,147464,CA,Male,2287.0,600,615.0,630,652.0,24286.0,20.0,30.0,Moderate
2395,155388,CA,Female,883.0,322,351.0,344,351.0,13596.0,12.5,20.0,Low
2396,90566,IL,Female,1181.0,417,424.0,444,449.0,13716.0,8.428571429,15.0,Moderate
2397,186013,AL,Female,554.0,296,316.0,351,391.0,12774.0,9.5,15.0,Low
2398,112406,AR,Female,490.0,229,271.0,275,310.0,10200.0,22.5,25.0,Low
2399,14191,TX,Male,520.0,157,209.0,222,266.0,9635.0,5.195652174,5.0,Low
2400,95132,IL,Female,512.0,269,329.0,295,357.0,12842.0,14.0,25.0,Low
2401,130926,CO,Female,1175.0,517,568.0,565,599.0,18850.0,5.222222222,5.0,Moderate
2402,168535,CA,Male,2103.0,333,306.0,385,368.0,9513.0,25.0,35.0,Low
2403,92749,IL,Male,1578.0,531,600.0,535,617.0,17870.0,9.833333332999999,15.0,Moderate
2404,19129,NC,Female,538.0,227,288.0,299,374.0,13593.0,11.33333333,5.0,Low
2405,114912,OK,Female,622.0,306,338.0,316,345.0,10625.0,16.65384615,25.0,Low
2406,164651,CA,Female,2208.0,313,334.0,393,411.0,14497.0,11.5,5.0,Low
2407,94113,IL,Female,698.0,164,201.0,250,293.0,10618.0,10.625,10.0,Low
2408,116453,TX,Female,849.0,394,422.0,430,457.0,14757.0,15.0,15.0,Moderate
2409,72409,MI,Female,318.0,296,292.0,296,299.0,11236.0,8.894736842,10.0,Low
2410,190634,SC,Female,834.0,389,398.0,423,436.0,17338.0,8.0,20.0,Moderate
2411,128975,AA,Male,0.0,0,0.0,0,0.0,0.0,8.266666667,15.0,Low
2412,137039,AZ,Female,1568.0,493,524.0,600,633.0,22025.0,20.0,10.0,Moderate
2413,177927,OR,Male,709.0,262,304.0,339,372.0,13486.0,11.25,15.0,Low
2414,122988,TX,Female,735.0,418,571.0,461,553.0,16097.0,15.0,14.0,Moderate
2415,142765,CA,Male,2578.0,338,347.0,415,430.0,11844.0,13.18181818,20.0,Low
2416,48506,AL,Female,875.0,138,213.0,188,213.0,6125.0,11.45833333,18.0,Low
2417,189666,OR,Female,1373.0,518,534.0,612,655.0,26092.0,15.0,15.0,Moderate
2418,159826,CA,Female,1292.0,266,355.0,436,498.0,16678.0,10.76190476,5.0,Low
2419,181891,WA,U,759.0,263,270.0,281,287.0,8915.0,14.7,25.0,Low
2420,128162,TX,Female,621.0,314,315.0,378,383.0,14581.0,7.0,8.0,Low
2421,107040,NE,Male,613.0,259,348.0,299,402.0,17455.0,7.076923077000001,10.0,Low
2422,97596,IL,Female,350.0,283,333.0,286,350.0,11446.0,10.0,15.0,Low
2423,12049,AR,Male,326.0,125,189.0,189,213.0,8845.0,6.3,5.0,Low
2424,160334,CA,Female,1724.0,455,462.0,492,539.0,20019.0,8.647058824,15.0,Moderate
2425,132522,WY,Male,1188.0,102,169.0,187,269.0,12641.0,5.5,7.0,Low
2426,190155,AZ,Female,641.0,278,289.0,304,322.0,13653.0,10.6,15.0,Low
2427,151484,CA,Male,2546.0,364,389.0,444,462.0,15100.0,7.764705882,14.0,Moderate
2428,6981,IL,Female,397.0,287,333.0,329,374.0,12683.0,5.1290322580000005,10.0,Low
2429,154055,CA,Female,2953.0,247,307.0,303,384.0,16742.0,7.923076922999999,10.0,Low
2430,122664,TX,Female,745.0,275,301.0,295,325.0,10957.0,20.0,20.0,Low
2431,157275,CA,Female,3454.0,470,571.0,553,665.0,34702.0,13.5625,10.0,Moderate
2432,149769,CA,Female,2172.0,352,344.0,413,369.0,11235.0,22.75,46.0,Low
2433,90314,IL,Female,1081.0,474,484.0,489,495.0,15312.0,7.941176471,7.0,Moderate
2434,175396,OR,Female,409.0,220,275.0,275,297.0,10461.0,13.0,22.0,Low
2435,133949,UT,Male,723.0,317,340.0,360,386.0,8903.0,6.094375,6.0,Low
2436,164461,CA,Male,2632.0,517,572.0,571,618.0,22438.0,6.6,8.0,Moderate
2437,119089,TX,Male,1038.0,482,535.0,580,626.0,24816.0,8.1,11.0,Moderate
2438,61421,IN,Female,666.0,341,399.0,403,417.0,13897.0,17.16666667,20.0,Moderate
2439,5546,FL,Female,717.0,278,315.0,316,360.0,13366.0,9.444444444,10.0,Low
2440,183747,WA,Female,902.0,374,367.0,505,505.0,20810.0,18.75,25.0,Low
2441,20802,NC,U,436.0,160,206.0,214,258.0,8631.0,15.0,25.0,Low
2442,107644,NE,Male,422.0,268,326.0,320,376.0,13261.0,6.1875,7.0,Low
2443,139563,NM,Male,1647.0,541,599.0,611,642.0,26255.0,7.3888888889999995,8.0,Moderate
2444,191134,KS,Female,431.0,222,261.0,264,284.0,8886.0,5.805555556,5.0,Low
2445,183043,WA,Male,876.0,337,353.0,403,439.0,15017.0,20.0,25.0,Low
2446,165392,CA,Male,1911.0,462,486.0,489,517.0,16099.0,15.0,21.0,Moderate
2447,50684,Tennessee,Female,467.0,203,239.0,282,332.0,11278.0,4.428571429,2.0,Low
2448,126819,TX,Male,867.0,312,352.0,383,420.0,15180.0,11.4,15.0,Low
2449,190412,CO,Female,1956.0,768,803.0,842,874.0,36868.0,18.095238100000003,20.0,High
2450,92085,IL,Male,1102.0,271,469.0,457,588.0,22625.0,8.769230769,15.0,Moderate
2451,176825,OR,Male,908.0,389,421.0,442,509.0,18876.0,5.022222222,12.0,Moderate
2452,168259,CA,Male,3365.0,725,742.0,766,771.0,25852.0,15.375,10.0,Moderate
2453,188801,FL,U,577.0,245,257.0,279,300.0,11975.0,8.642857142999999,15.0,Low
2454,80960,WI,Male,422.0,224,274.0,282,350.0,12611.0,4.772727273,5.0,Low
2455,130407,FL,Female,533.0,176,189.0,216,242.0,12595.0,13.0,22.0,Low
2456,80335,WI,Male,417.0,261,309.0,262,319.0,12051.0,5.9375,5.0,Low
2457,183793,WA,Female,747.0,373,380.0,409,421.0,13628.0,10.0,12.0,Moderate
2458,170229,CA,Female,1493.0,229,298.0,276,320.0,10841.0,9.303030303,11.0,Low
2459,86073,SD,Male,216.0,211,272.0,258,299.0,9250.0,5.9375,10.0,Low
2460,114942,OK,Female,325.0,305,332.0,271,303.0,10083.0,12.5,20.0,Low
2461,31239,GA,Female,475.0,248,263.0,307,329.0,10549.0,9.666666667000001,10.0,Low
2462,185937,CT,Male,1392.0,279,343.0,342,401.0,14099.0,8.5,10.0,Low
2463,167799,CA,Female,2291.0,353,407.0,402,440.0,13687.0,18.0,20.0,Moderate
2464,23778,SC,Female,1082.0,369,454.0,432,515.0,20355.0,13.0,100.0,Moderate
2465,66322,MI,Male,1152.0,522,563.0,585,649.0,22796.0,7.333333333,10.0,Moderate
2466,177458,OR,Female,573.0,150,166.0,159,182.0,6572.0,9.888888889,6.0,Low
2467,102222,MO,Female,545.0,321,353.0,336,371.0,13748.0,8.619047619,10.0,Low
2468,158977,CA,Male,1951.0,366,385.0,369,400.0,12255.0,4.619047619,5.0,Moderate
2469,127030,TX,Female,517.0,223,321.0,287,398.0,17671.0,8.0,10.0,Low
2470,151698,OR,Male,388.0,186,198.0,209,220.0,9703.0,15.0,20.0,Low
2471,1054,CA,Female,1161.0,197,289.0,262,350.0,12764.0,6.3,8.0,Low
2472,178293,WA,Female,1862.0,541,548.0,575,593.0,30096.0,8.583333332999999,12.0,Moderate
2473,187082,NC,Female,1055.0,288,312.0,355,396.0,13839.0,7.9,8.0,Low
2474,156034,CA,Male,1873.0,394,428.0,453,481.0,19031.0,20.0,15.0,Moderate
2475,72048,MI,Male,531.0,311,342.0,351,384.0,13152.0,8.083333332999999,10.0,Low
2476,104427,KS,Female,857.0,340,481.0,399,510.0,17128.0,20.0,15.0,Moderate
2477,34448,FL,Female,431.0,220,259.0,281,306.0,10129.0,25.0,10.0,Low
2478,10247,CA,Female,1580.0,503,490.0,515,483.0,15111.0,9.0,10.0,Moderate
2479,158679,CA,Male,2211.0,592,584.0,625,639.0,18973.0,12.36363636,16.0,Moderate
2480,141742,NV,Male,1167.0,497,503.0,547,575.0,22162.0,8.333333332999999,8.0,Moderate
2481,96679,IL,Male,870.0,396,510.0,456,549.0,21366.0,6.428571429,5.0,Moderate
2482,151513,CA,Female,2346.0,569,568.0,644,617.0,21982.0,6.923076922999999,15.0,Moderate
2483,2085,FL,Male,852.0,426,438.0,455,485.0,14762.0,19.30769231,20.0,Moderate
2484,112532,AR,Female,472.0,225,250.0,290,336.0,13758.0,9.52173913,11.0,Low
2485,164987,CA,Male,4026.0,762,787.0,794,835.0,31860.0,11.71428571,12.0,High
2486,142013,NV,Female,1009.0,367,391.0,393,417.0,14199.0,23.0,23.0,Moderate
2487,185803,MN,Male,887.0,533,544.0,597,652.0,16830.0,15.0,20.0,Moderate
2488,130908,CO,Female,477.0,265,305.0,309,359.0,11854.0,15.0,25.0,Low
2489,121208,TX,Female,5149.0,659,1122.0,807,1013.0,72797.0,9.961538462,13.0,High
2490,96441,IL,Male,915.0,524,547.0,573,592.0,18503.0,14.7,25.0,Moderate
2491,177190,OR,Female,478.0,213,243.0,230,264.0,8810.0,7.25,8.0,Low
2492,113502,OK,Female,236.0,203,250.0,285,317.0,12434.0,5.875,7.0,Low
2493,175016,OR,Female,734.0,366,427.0,398,448.0,14179.0,8.333333332999999,9.0,Moderate
2494,150644,CA,Female,3304.0,567,614.0,629,669.0,21745.0,32.5,35.0,Moderate
2495,50003,Tennessee,Female,591.0,194,200.0,233,237.0,8445.0,7.619047619,10.0,Low
2496,106896,NE,Female,643.0,300,384.0,396,472.0,15003.0,6.25,5.0,Moderate
2497,14898,KS,Male,3939.0,1144,1344.0,1036,1068.0,79386.0,9.857142857000001,15.0,Very High
2498,139463,NM,Female,690.0,328,361.0,340,370.0,12881.0,6.8,9.0,Low
2499,12900,WA,Female,1351.0,430,526.0,466,538.0,18642.0,7.333333333,5.0,Moderate
2500,60897,IN,Female,496.0,345,373.0,337,378.0,12641.0,3.222222222,5.0,Low
2501,5180,OR,Female,469.0,285,300.0,288,311.0,11456.0,9.393939394,13.0,Low
2502,137835,AZ,Female,560.0,191,202.0,274,317.0,10191.0,13.66666667,11.0,Low
2503,2867,OK,Female,476.0,200,235.0,277,296.0,9379.0,11.25,13.0,Low
2504,150025,CA,Female,1577.0,364,377.0,422,440.0,12819.0,6.352941177000001,3.0,Moderate
2505,111045,AR,Female,428.0,208,227.0,251,276.0,10201.0,10.35714286,10.0,Low
2506,3109,IL,Male,1002.0,434,566.0,495,597.0,21023.0,21.27027027,25.0,Moderate
2507,45134,FL,Male,736.0,235,288.0,291,351.0,14532.0,12.66666667,12.0,Low
2508,85396,MN,Female,784.0,389,436.0,450,491.0,15497.0,5.875,9.0,Moderate
2509,164246,CA,Female,2982.0,609,660.0,635,713.0,21687.0,7.235294118,15.0,Moderate
2510,49109,AL,Female,394.0,248,281.0,272,313.0,10581.0,5.285714286,6.0,Low
2511,127346,PA,Female,2189.0,656,664.0,711,723.0,22182.0,15.0,10.0,Moderate
2512,54123,Tennessee,Female,452.0,193,256.0,230,270.0,9283.0,5.0,5.0,Low
2513,125999,TX,Female,281.0,138,158.0,173,193.0,5843.0,9.409090909,20.0,Low
2514,130989,CO,Male,1175.0,517,568.0,565,599.0,18850.0,5.666666667,25.0,Moderate
2515,62721,IN,U,413.0,283,324.0,320,372.0,12509.0,6.4,6.0,Low
2516,104177,MO,Female,985.0,492,568.0,595,680.0,24807.0,6.428571429,15.0,Moderate
2517,70217,MI,Female,320.0,226,310.0,282,324.0,10003.0,5.2,10.0,Low
2518,160394,CA,Female,882.0,406,431.0,419,444.0,12842.0,6.052631579,8.0,Moderate
2519,134115,AP,Male,0.0,0,0.0,0,0.0,0.0,11.45454546,20.0,Low
2520,175602,OR,Female,217.0,97,163.0,129,149.0,4914.0,3.425925926,3.0,Low
2521,88489,IL,Female,1833.0,594,642.0,668,706.0,21653.0,17.0,25.0,Moderate
2522,139664,NM,Female,952.0,474,478.0,467,482.0,17141.0,14.58823529,16.0,Moderate
2523,9947,CO,Male,793.0,429,454.0,447,458.0,12976.0,6.615384615,10.0,Moderate
2524,168368,CA,Male,3256.0,538,603.0,624,628.0,21944.0,14.28571429,10.0,Moderate
2525,166927,CA,Male,2763.0,465,571.0,530,626.0,22975.0,20.0,20.0,Moderate
2526,189723,CO,Female,952.0,358,432.0,423,461.0,16123.0,26.66666667,10.0,Moderate
2527,156559,CA,Male,2158.0,576,617.0,604,651.0,20066.0,9.857142857000001,12.0,Moderate
2528,64683,MI,Female,477.0,328,431.0,386,446.0,15065.0,15.0,10.0,Moderate
2529,164697,CA,Female,2235.0,441,459.0,449,478.0,15262.0,5.6,20.0,Moderate
2530,111918,AR,Female,427.0,250,286.0,296,356.0,14425.0,7.076923077000001,5.0,Low
2531,89816,IL,Male,2000.0,760,773.0,727,759.0,22531.0,35.0,25.0,High
2532,161115,CA,U,728.0,180,241.0,214,286.0,11426.0,8.625,10.0,Low
2533,165753,CA,Male,1345.0,372,436.0,407,437.0,17201.0,15.0,15.0,Moderate
2534,117411,TX,Female,904.0,117,374.0,185,382.0,10892.0,13.80555556,20.0,Low
2535,112750,OK,Female,428.0,267,306.0,315,347.0,11716.0,12.75,20.0,Low
2536,134852,UT,Male,735.0,289,343.0,334,358.0,9048.0,50.0,50.0,Low
2537,69506,MI,Female,921.0,451,466.0,512,534.0,17564.0,13.0,15.0,Moderate
2538,94920,IL,Female,1349.0,411,428.0,465,488.0,18814.0,21.16666667,15.0,Moderate
2539,186699,WI,Female,338.0,149,145.0,214,218.0,5317.0,9.6875,20.0,Low
2540,99276,MO,Female,2941.0,654,843.0,729,879.0,33387.0,13.55555556,15.0,High
2541,84582,MN,Female,973.0,468,514.0,506,542.0,17726.0,11.4,25.0,Moderate
2542,132339,CO,Male,779.0,260,258.0,318,328.0,16604.0,8.888888889,11.0,Low
2543,12011,CA,Male,3514.0,691,728.0,763,795.0,28298.0,8.352941177,11.0,Moderate
2544,117673,TX,Male,762.0,439,475.0,481,518.0,16107.0,9.727272727,15.0,Moderate
2545,186170,TX,Male,591.0,292,339.0,333,377.0,12912.0,13.38888889,17.0,Low
2546,150186,CA,Female,2166.0,427,515.0,471,559.0,15653.0,14.33333333,10.0,Moderate
2547,3638,MI,Female,951.0,411,548.0,483,623.0,20137.0,12.2,15.0,Moderate
